guid,email
496f0718-b9fe-4bc5-b621-617da8d0ffc9,diquaassurance+annual_redeem3M_NQ@gmail.com
f34291e3-71b9-4b9a-a8f8-ca1cbec73e67,ëèéêd16bd53b+-9530cb0b@demo.com
4e1cea8b-01f5-4e13-aaf8-05b428142e9a,ëèéê00bd4880+-29aa331a@demo.com
43d1c79b-58c8-478b-a969-c242500548d0,ëèéêc2f064e0+-1c2dc061@demo.com
63fb5e34-9d0a-4336-9d6e-961fb40ab48d,ëèéê4551ec05+-1368be7e@demo.com
5248605b-c5fd-4b59-8781-8d68ebaeafd8,ëèéê17ce40de+-6695bbe4@demo.com
681bb382-57d2-4a96-ad29-988c19805845,ëèéêe4f79da0+-fbc518a7@demo.com
b0d9e537-acca-4099-a842-95c8ebdf423e,ëèéê307500fa+-a0f58625@demo.com
d5bafacd-f000-4d85-90cb-a7368ed1c47d,ëèéê4d2ec17b+-3b6700f8@demo.com
b3169e12-af2b-423b-a2b2-491c35896bf7,ëèéê9eaef182+-df1fe5f8@demo.com
a7a1bcdb-1a64-460d-8677-75c8d67bb95b,ëèéê4289825b+-9cfe8d9d@demo.com
5ce44634-8c15-4d44-8ca7-ae4e1f5c03ca,ëèéê92929f2d+-ba384180@demo.com
3d08e031-c452-4d99-8715-7a0a4cb2523c,ëèéê9edd54f2+-2639f3ee@demo.com
2c8e19c3-0de2-48ad-8656-8112d60831cd,ëèéêb2ffac2b+-6202001e@demo.com
413e243e-68b5-49b6-a231-f5996f8a4d26,ëèéê202c869f+-60a6243a@demo.com
59d1a465-1da0-45eb-91a6-415cf8e69ff2,ëèéê660a0f4b+-1911f90a@demo.com
c1c47c2c-d3f8-4cd2-9c0d-ab13584bd64f,ëèéêadb5577e+-f5be2693@demo.com
b617b906-dfe9-4612-bd3e-ac270d52bf2d,ëèéêc75d8dd6+-79fe3b1b@demo.com
bf6dcab0-d780-4c4e-a21a-832cfec22d31,ëèéêe8bbb0d4+-a0bbb2f5@demo.com
75b751f9-99d2-4382-92e1-0b4678ae02b7,ap_can_portal@gmail.com
85074895-64e0-42ea-887a-912c3d061e50,ap_can_care@gmail.com
3173f8c1-a980-4b50-bed0-aedbc6f8b9f8,jenthomasworkmail+t111@gmail.com
1195682f-e28a-4ac4-9452-de4a1ac19e0f,jenthomasworkmail+t121@gmail.com
1a1d9079-af0b-46ab-aece-359aa66ab0da,jeriel.garcia+test99@gmail.com
ea55169e-8e90-4766-a157-3890908c7399,6baec3aff9dd8cf15e9d3151cf5a4dbaa591@demo.com
97fc9a7e-0084-4980-82f5-5e03e5fa56c6,ferëèéêfo2i3j@demo.com
886c2f29-5fdf-4293-aa5e-10061ce5c1de,manpreet.manesh+00reg@rci.rogers.com
0c98cc48-4da2-4f83-be04-bca468db1230,ëèéê39f4efa4+-4826d8ad@demo.com
e7aebac8-e421-40db-a5b0-25b2c8c77f17,ëèéêe71ebbca+-29547629@demo.com
42254196-d2aa-48fb-b7a6-737225778ba5,ëèéê25ebe1ad+-d301f367@demo.com
e8327380-44ad-4749-b005-f6393e7ebc15,ëèéê24a49cc2+-24b88271@demo.com
9b927553-7e80-4798-ba14-69fd7d79b4d7,638f94773dd0@demo.com
8d87487e-5f31-4377-849d-d98380656736,jeriel.garcia+222@gmail.com
01c53257-dd46-4975-99a3-7a81470eae88,ëèéê6de85c1c+-99bf7ff8@demo.com
a16a06a2-895a-480f-beec-2b217b3b1f05,ëèéê411a6143+-60db0557@demo.com
1a471370-bb67-4e76-8e2e-5cc7e15da85d,ëèéêbf2383ec+-bbb5d2e5@demo.com
48e479b9-6ba4-4f59-8437-9daeee01f2a0,ëèéê94e80acc+-c672c9d0@demo.com
e6012036-4146-43e6-95fc-d39b209125b7,ëèéê9ce31443+-1f3b8819@demo.com
9ac21a2d-c58f-49de-a765-8621257ad024,ëèéê8bac6f3f+-28c6753f@demo.com
8247e8b4-569c-44aa-8e37-93bdcf24e2f2,ëèéêf095e660+-ad81af00@demo.com
7e121df8-eecd-4c8e-ae63-7bbfd333227b,ëèéê42a5db2f+-6c0f9c91@demo.com
55f88bf2-8de7-47f5-aa85-d5cf11a49a33,2705_test2@gmail.com
ac477f2b-eefc-430c-98ac-19bba52e15cf,ëèéêe13fad4d+-4e35fe72@demo.com
94e53a7e-e49c-47be-9aef-1f8d489d0a44,ëèéê5483d7b5+-a9a3eee9@demo.com
f90a0e30-017a-49f7-9c54-68771eacf6c9,ëèéêa66fd5e5+-c5b10c8e@demo.com
42ea920d-1ede-48d5-90e4-04ddec1f13b3,ëèéê8d449a05+-8fab54c2@demo.com
e04222ed-f280-42c1-8b86-967f576e5464,manpreet.manesh+bad@rci.rogers.com
8dfb7969-a4b3-4994-a57f-9914a8e41233,cancel0242f7612ea1@demo.com
2705d5fc-f936-4bd2-91e8-d5d6c5181455,cancel9914a8e41233@demo.com
048d9608-5b19-43d7-88de-85de29da04c5,ëèéê4255b57d+-d65163ed@demo.com
5b529d71-2303-4ec1-955a-b9cf7a22e940,ëèéêd75edafa+-321e87cb@demo.com
cf0b34ca-2d46-422b-9244-d6cf344a6862,ëèéêf0360c38+-8a206b04@demo.com
5b6e508e-1d53-432c-b72e-e8d46e4a8895,ëèéê6d835180+-203633ad@demo.com
cfc1a07e-3098-4afc-bf32-d6bfb8b0db67,ëèéêe0fede84+-bf03e445@demo.com
2120109e-d6e4-40c7-8919-224319cb3c26,enhanced@test.com
485f990c-2340-4b53-bdce-d0a4e8240654,enhanced2@test.com
bca90631-ea7d-4f69-95c7-e641080fdc3a,jjt@yopmail.com
1d613ef4-3350-4708-bf6a-93e974234506,jjt1@yopmail.com
ffa9423a-e69e-4ba4-8575-a5cc6933299f,promotest06@gmail.com
df4358a6-8126-41af-98c9-a6fe3039d0c6,zoe.mei.onrgaergaergaegaegg@gmail.com
03dc770a-4bfb-4a36-8a79-35752fae6b2b,AP_redeem_UPTest@gmail.com
f291f6c5-c812-4d67-8723-757cd94f4a55,arfalsetester@demo.com
e484dd0a-baa0-4f54-aaf5-ff122bb3d169,arfalsetester2@demo.com
6f968351-ff21-41f4-a60c-c406258ba1ff,eplan9@demo.com
55b69f6f-8eea-4c75-8ad2-7e4b6f402c55,diquaassurance+MP_EP@gmail.com
de8d1518-3585-43b9-ae95-51ee03e40e63,woeijfosidjoossoo@demo.com
9fb63de4-989f-4b50-900a-c6a86edf406a,diquaassurance+MP_EP_1@gmail.com
f25ce5d4-b706-4179-8391-3add5b82a1d1,jenep@yopmail.com
623e09ce-cc39-4824-826a-d870c14debf0,diquaassurance+AP_EP@gmail.com
4e5a48e3-0f13-4fca-a8c1-a97f59119900,diquaassurance+AP_EP_QC@gmail.com
1fae5dcd-74d8-4528-b7f7-0c610639cfe4,diquaassurance+MP_EP_REN@gmail.com
91c3993c-8e8d-453d-82d6-de8a3061a66a,diquaassurance+MP_EP_QC_REN@gmail.com
8749491d-bdb9-4fb7-bf86-78bdf3167468,diquaassurance+AP_EP_QC_REN@gmail.com
34c53b9d-0716-44ee-bc91-de0e5eba7bfc,diquaassurance+AP_EP_REN@gmail.com
fd8efdb0-1f31-4687-bad9-4460ad918510,diquaassurance+MP_EP_PC@gmail.com
875162a7-3f45-415b-89ff-7ab96e33de44,diquaassurance+MP_EP_PC_QC@gmail.com
7217fd85-8cb7-421e-b5c9-b4830d8dbe11,diquaassurance+AP_EP_PC@gmail.com
a6b73507-25b3-49e1-aff1-b38436305998,diquaassurance+AP_EP_PC_QC@gmail.com
d0b679a5-9512-41cb-9aa9-f0d2f5aac57a,diquaassurance+AP_EP_REN1@gmail.com
fa54d9d1-7a71-4b15-a72d-f31bf83a41ac,diquaassurance+AP_EP_QC_REN1@gmail.com
5af8e1dc-0493-4a1c-a0c1-d4aab7fcd274,diquaassurance+00annualpromo_3bad_annualpromo@gmail.com
f79e6686-1330-49ad-bcd5-827813206732,c406258ba1ff@demo.com
522abc02-453b-41f9-91cc-aeba04ee296a,ëèéê8372aebc+-73ee9b55@demo.com
bf5f464e-7a8d-4e81-bdf9-b37302adbd4a,ëèéê1d81dc0f+-701ed56e@demo.com
2a6ba0cb-565f-400e-a3da-2c33d2e89c8e,ëèéêc6773b9e+-afe4c891@demo.com
afbed571-9011-4aa4-9dad-959f0549a246,ëèéêf7c8b863+-b2371354@demo.com
8951df70-c533-4e2b-b4ad-33a60b632a9a,ëèéêdb90fc3d+-67268a0e@demo.com
82831b34-5e34-455c-bda8-eb7a0f4a1334,ëèéêa2e9a7c7+-c2d749c0@demo.com
7d81bd77-bcf7-4096-ad10-acbbab3b7d91,ëèéê1481062f+-1cac9273@demo.com
136188d1-df22-44a7-bce2-5e25ccf19436,ëèéê5865d334+-761bf64b@demo.com
9bb71e7a-8351-4dc2-a952-0f8fb6eaca66,ëèéê125e183c+-3e59f717@demo.com
008f3786-3197-4adb-8a36-847c157cdb4c,ëèéê50b87e1b+-6557f53c@demo.com
cfa61699-8c80-4a2b-a67b-ff63cd1fd4d9,99233560+-0646f64d@demo.com
848e6a37-3514-42f5-9288-07d284df03bd,6beee90b+-dff3c2b4@demo.com
39199f3a-1aca-4b4e-a2f8-011d64eac43b,d255a204+-8ec76a97@demo.com
8a7ae82e-e125-4e88-b1b8-b8f2b14c97bd,f5d5c84d+-efaa6640@demo.com
dcc736c9-883d-435d-a8cd-a0b82e625f22,9eb4db64+-67c73e47@demo.com
dd6f7ff0-cde8-4b91-b73a-e0a31a5e57e6,a78404b4+-4146ba9c@demo.com
5654d3da-9c1e-42f2-8443-cdd786c9cc79,2a547c1f+-6695d727@demo.com
639ee50f-5383-4e24-8aa3-e579543bda38,5711b4ed+-489a87e5@demo.com
50d6cfe6-88f8-46ee-a5b6-5e3e3960f029,ab681ead+-65df8860@demo.com
7fb66469-7341-4ec3-8b1a-b0d16304d86f,8a36a833+-8361d6db@demo.com
dec94a9c-4ba4-4383-a036-d7cc3053dd94,cb57af9f+-e8b18191@demo.com
46bbad6f-0ba7-41f5-89c0-c79aaf371b51,ff7a98d6+-537e8945@demo.com
fecc8f73-8967-4b3e-bd91-7d8d3dea9902,b273190d+-a034babd@demo.com
294d58cd-3ef4-4cc4-b767-53a8d9c5328a,diquaassurance+MB_CWR_50@gmail.com
51b0d740-5c82-466a-abf9-c9436d33011b,jeriel.garcia+ie01@gmail.com
b2289d0e-01c3-419c-b313-5f9c4bff09d0,diquaassurance+AB_CWR_QB@gmail.com
1cd6beec-98b7-4620-a07d-14017109a3b8,qb2232@demo.com
a6c23dff-28a9-489f-9cb1-19abc5c6ce20,diquaassurance+MP_CWR_0@gmail.com
ab5ad551-fa36-4262-8846-e240ae6035fd,premiumtest@gmail.com
f904c8bf-edd2-46bc-b641-7d0d8b21e640,diquaassurance+00annualpromo_bad_3_renew_QB@gmail.com
1a068e9b-f4b0-4779-9284-10d3bfd8f903,diquaassurance+00annual_expire_test_2@gmail.com
30a3e986-6f69-4e4e-a0c6-df9c69c84856,rubytest@gmail.com
e3441fe0-1b13-4547-b632-4ffec46879ba,weekly_changeoffer@gmail.com
1b50f109-4b9b-46de-ab38-8b2cd3fed392,jeriel.garcia+bp09@gmail.com
01b2ecdd-37d1-470f-a586-1b2c5929c89d,7310c228+-0843ab1b@demo.com
8e61308b-b593-4f1c-b380-91ee779e4c98,0c3d230b+-30351928@demo.com
b61be4ef-8e66-46ca-bea1-bdeb5fe4571b,2a405abd+-2a19a024@demo.com
fd22bc6d-343b-4005-ab09-423e3a031115,71de1454+-dc296e6f@demo.com
c121d374-e120-4c1a-95c3-f4b39b91c017,af336f+-91152f34@demo.com
48dc0a54-e55a-4229-89a4-6079167ac3d1,diquaassurance+MP_CWR_25@gmail.com
4af0517e-9b3b-4707-aac1-d0bbe5b16a98,diquaassurance+MP_CWR_50@gmail.com
d2ce30bf-d94f-4663-a241-f9920e901d82,diquaassurance+MP_CWR_100@gmail.com
59a08013-7cf7-4ea7-b74c-144f9d6e0199,diquaassurance+can_wk_ep@gmail.com
a975cd58-34b1-48e1-9a89-978c0b6aea00,diquaassurance+can_wk_ep1@gmail.com
bfb415eb-f0dd-44fb-8fb4-0b4ee01d60e3,weeke432r34@demo.com
e5739d27-75bc-48ea-a2a9-b943bd7b0d7d,diquaassurance+can_mp_ep1@gmail.com
0467a42d-dad8-4f97-b009-ce4562495ca9,diquaassurance+can_mp_ep2@gmail.com
5bef6626-e2d0-4f9b-b6a4-6503f27cbaa0,aseofijsoefji@demo.com
86e23189-8dd7-459f-bd60-14727a643f9d,diquaassurance+can_ap_ep@gmail.com
f6444138-4bb5-484f-b578-f1c2da53b430,diquaassurance+can_ap_ep1@gmail.com
7e927738-2c64-4f6e-9997-e1427e7bbaa4,45711252dde323000@demo.com
ae30f91f-2a4f-479d-aa8e-1d8062c06bcc,711252dde323000@demo.com
eafe52df-8b5d-4116-b467-5a087fb5fc34,diquaassurance+can_mp_ep3@gmail.com
76130467-f58e-4cc5-af73-00952c535de4,1252dde323000@demo.com
4513b557-aea0-4141-b9ae-67a09936b75e,873946d4eae83zzz5dfdd96a5d50@demo.com
b35e81b4-8470-4f72-bf15-33ea9cf481b0,73946d4eae83zzz5dfdd96a5d50@demo.com
b8c3318a-5292-4907-bf1d-e7e837e0b832,946d4eae83zzz5dfdd96a5d50@demo.com
f96ad386-45c6-486d-be8c-f6b68891817c,grandfathertester22@demo.com
bedef34d-c3e4-4327-adb1-fb86e7daa343,grandfatherf6b68891817c@demo.com
2d278727-fc8b-409f-b5b6-5d4c898a68c7,ac14aca84f47@demo.com
7ae65c98-b67d-4b6b-8764-040161b7e251,diquaassurance+AP_Flashsale@gmail.com
bbf398e4-19af-4abc-903c-34902d4ca8c4,diquaassurance+AP_Flashsale_QC@gmail.com
3cca58dd-be6a-4517-b642-09ff218cd334,45f44eab823504370ead3b1e0dcc21@demo.com
22798307-d4c8-4095-9b01-a315c35455ef,diquaassurance+00annualpromo_bad_renew@gmail.com
46da922e-f3e7-46dc-97fd-72b5b04afafa,diquaassurance+00low_annual_renew_cancelusr_QB@gmail.com
ce822d02-22cf-447a-bb6d-95eba4351cf0,44eab823504370ead3b1e0dcc21@demo.com
fe5310e0-97d3-4d99-96d5-62340bd1c4ae,diquaassurance+AB_2@gmail.com
3927835f-0a0f-43aa-ba57-b474772ed6f9,diquaassurance+MB_can_MP@gmail.com
8df0b5fc-66a5-4894-919f-dbe05fe52f74,diquaassurance+AB_can_AP@gmail.com
9cf488a3-04bd-47a3-b1e6-72e1b21c6a75,64b6341b+-f1ca7bdb@demo.com
24c36acb-5ebf-4cd9-9526-753c6ef62947,8cc57258+-ef6a3fb7@demo.com
b991dfe9-28a4-4d39-b245-bf60be496cd7,8659f7a5+-a114dd54@demo.com
958958ae-390b-4bee-89aa-4605f6e01681,04906cf1+-f9786e86@demo.com
1619796a-e6db-4a26-b1ef-960492471cff,d0dc620c+-261287ad@demo.com
319a9034-3630-4535-b2b7-2659d50e920b,9b688cc8+-736c0ad5@demo.com
2c6256d7-084d-4ee3-a28c-017dbd88f4a5,AP_discount_portal@gmail.com
9422936c-69f1-416f-9e8a-e37daac4895e,MP_discount_portal@gmail.com
d7af4008-0325-43d0-8166-5f136e5ad40a,diquaassurance+MP_Bad_fixed@gmail.com
c9257f72-071b-4fba-8310-3d7a1d975946,diquaassurance+MP_Bad_fixed_QC@gmail.com
42798cd7-cb52-40a7-aa60-1e256e66240b,diquaassurance+AP_Bad_fixed_QC@gmail.com
046b24c6-fa07-42c7-9500-4c1ca416e744,diquaassurance+AP_Bad_fixed@gmail.com
cc18e552-5f0b-4922-9269-fc61c0abc1c0,diquaassurance+MP_Bad_notfixed@gmail.com
abf02814-7df6-4139-9241-ed5cd3e823f1,diquaassurance+MP_Bad_notfixed_QC@gmail.com
d3018fb2-9d13-4c8a-8390-474b7b98e64e,diquaassurance+MP_Bad_fixed_QC1@gmail.com
9167cbbd-09ad-495b-a112-faffc23f399e,diquaassurance+MP_Bad_notfixed_QC1@gmail.com
0b178642-3398-4d15-b11c-88824a68647c,2ec57a8d+-c1f5b439@demo.com
e362a260-9112-4cd0-afb4-3147cfc12747,e2558229+-1fe9848c@demo.com
65b45c7f-407c-4bf4-a4df-7bed79fe9228,c14f7c2c+-9d6e41dc@demo.com
0c061b28-2231-4403-a958-03d463778a90,92d59559+-fb14e178@demo.com
c09c7b55-aed5-4989-9908-ed71e8f8e2e5,0e03f010+-e3554c0b@demo.com
bf0b9efa-851f-4694-872e-4636edbdd0e7,772c3241+-8cfe34d0@demo.com
bdf77093-8719-4f94-8a1c-542b7d11d252,bf2ba996+-e225cc49@demo.com
77d34ebf-3136-4745-aa4c-8eab78cbe8fd,diquaassurance+AP_WBP_DG1@gmail.com
ea8a81ac-7f70-42e9-89c0-d87fcd49b921,ec1acc+-0bd9a91d@demo.com
fb837f2b-029f-424e-ae77-b139e15685b8,1acc+-0bd9a91d@demo.com
7d403c63-1481-499d-a3b1-997ac3c5d326,cc+-0bd9a91d@demo.com
41e349d4-fd84-4753-b708-bf88a1aa7b15,c+-0bd9a91d@demo.com
c02c8aab-9efa-4e31-92e8-906de297ccb8,diquaassurance+ap_bd_cancel_mp@gmail.com
b4686838-dcd4-49fa-b6f5-501f9f44f334,diquaassurance+ap_bd_cancel_mp1@gmail.com
1d7a0773-dc5b-4697-bd47-5ab8186bf7e9,diquaassurance+mp_bd_can_wk@gmail.com
06fd1b33-ff95-4fd0-a2d2-a1827250928c,diquaassurance+mp_bd_can_wk1@gmail.com
64bc7fba-c4b3-4d6b-8c30-21ae22b7a39b,d9a91d@demo.com
6f68215f-33f5-446a-9cc9-0aa090899944,fzd9a91d@demo.com
fe24fed4-4be7-4398-97aa-6de566a94532,51f-fd5b-465f@demo.com
b9fd7d49-b4c6-46b7-89b1-a6a194e636c9,74172ce8dfa2@demo.com
31df2dfd-318c-488a-a128-fa9aa8a3a0e4,snpremowifjoeifjos@demo.com
caaaabbd-14da-42d6-9fab-3330a41da96f,diquaassurance+NR_giftee_1M@gmail.com
dfc7f86a-0482-4831-b858-7e408fbb5eb3,diquaassurance+AP_ET_redeem@gmail.com
ef9df058-6374-4038-82ff-ed6e3ae53d24,diquaassurance+MB_can_redeem@gmail.com
1a85169d-8691-4b44-a9cc-f4096d883332,diquaassurance+AB_can_redeem@gmail.com
b201caf4-7347-43fa-aabd-c785321b7dbd,diquaassurance+MP_ET_redeem@gmail.com
b2e20d9b-742e-4346-b8ed-53318805e596,diquaassurance+WK_ET_redeem@gmail.com
2283b6ee-ab29-4053-a0c0-97345c422109,diquaassurance+WK_can_redeem@gmail.com
60570e76-45e7-4dbd-8670-e27cc631c117,diquaassurance+NR_gifter@gmail.com
88ccfedd-cb23-4969-927e-4ae8535ef9eb,diquaassurance+MP_CET_gifter@gmail.com
e477af9e-13d3-4223-adc3-e45529cff3c6,diquaassurance+MB_CET_gifter@gmail.com
a2b4454a-3f75-4ea4-835d-0f42005bd3ec,diquaassurance+AB_can_gifter@gmail.com
8e45f15c-5f8e-422a-bfb0-ab9fb4443c48,AP_gift_CWR@gmail.com
61ac5611-03aa-4f0e-aab5-8c49cead9b98,diquaassurance+weekly_CET_gifter@gmail.com
d6142c11-005c-42bc-98b0-0d79a6ba0a7b,WK_redeem_cancel_beforeGET@gmail.com
691e501f-c390-457b-a370-517ee1c247b2,diquaassurance+snnow_nhl@gmail.com
8585b574-0dba-49be-a992-d0b4ce469000,diquaassurance+nhl_snnow@gmail.com
fa5f0837-54c5-4e93-b2b9-00fef905aa7e,casltester235235235@demo.com
99c6166d-8e13-493c-ba4a-ec4d2fee80b4,casltester235235@demo.com
b490fedd-6cac-4aea-8317-71e89cf38349,diquaassurance+mp_ap@gmail.com
f72a7b97-e590-437a-89a5-f64b67e94282,diquaassurance+mp_ap1@gmail.com
29e9e819-5890-4a6f-aeba-c037947c920c,diquaassurance+mb_mp@gmail.com
3774ff0c-5914-4fce-83b5-2c368a24f0a4,diquaassurance+mb_mp1@gmail.com
c942e7f2-5bfc-47b5-bcbd-b05e8529d680,diquaassurance+mb_ap@gmail.com
738a5251-22a8-4f38-9f43-6a7428e460ac,diquaassurance+mb_ap1@gmail.com
bcba0651-fc55-45fb-afb3-b35f24c7e75a,diquaassurance+ab_ap1@gmail.com
9058c170-ec20-40f6-aa23-23edb3a5545c,diquaassurance+ab_ap2@gmail.com
98bac812-8e77-4b62-bfe5-69fe1f724779,diquaassurance+wk_mp@gmail.com
f09e7a62-858d-41a3-80e1-a3445e431e95,diquaassurance+wk_mp1@gmail.com
9e483e52-a939-4a45-bd77-2ecf12453135,diquaassurance+wk_ap@gmail.com
27ee96fe-2421-4e76-a68c-591b9e7981ec,diquaassurance+wk_ap1@gmail.com
c625e435-913f-4dda-8974-1cdfab738e8d,b9872-0800-40c@demo.com
be3caa56-112a-4250-9011-edbd8e5f2432,1cdfab738e8d@demo.com
22d427ef-55ba-4d74-baf3-45756a873265,diquaassurance+mp_ap_can@gmail.com
072a6940-885a-49b7-b89a-f7c60e98af48,diquaassurance+mp_ap_can_csr@gmail.com
f72618e5-5c3d-4e82-83a1-c882157516db,jentt@yopmail.com
9c6e5de3-c115-46c4-9007-9780595a965b,diquaassurance+mb_mp_can@gmail.com
be0aeac2-0c92-4345-bb8e-26484f9a0400,diquaassurance+mb_ap_can@gmail.com
36f64e8f-60cc-49f3-a491-ea4633da6238,diquaassurance+ab_ap_can@gmail.com
4f30a1e2-4e18-4a54-afb5-628d2fb4c6f4,diquaassurance+ab_ap_can1@gmail.com
ea9da6d9-5198-491c-ac62-a77eaaa73bd9,diquaassurance+mb_mp_can_csr@gmail.com
96e2a362-2403-4d46-aa3d-606d77efd2e5,diquaassurance+mb_ap_can_csr@gmail.com
039a354b-86e1-42e5-93be-d6a4e3dfe2f5,diquaassurance+ab_ap_can_csr@gmail.com
5f09a4cb-1dfd-4283-a7d6-9cd0660b8148,diquaassurance+wp_ap@gmail.com
b78ca654-f1fa-4902-a97d-3b370bb0e298,diquaassurance+wp_ap1@gmail.com
3c74a730-bd3f-4f0e-b85a-f3f37c070af8,diquaassurance+wk_mp_can@gmail.com
aa1b25eb-214f-49eb-be1c-5910784051df,diquaassurance+wk_mp_can_csr1@gmail.com
e43a0de3-9cce-4143-8e25-b9a00d36c917,diquaassurance+wk_mp_can_csr2@gmail.com
6436da39-9478-4fb4-8d20-f0ae39fad2f9,diquaassurance+wk_ap_can_csr@gmail.com
8183c991-72c2-417b-b573-5c4d6c5bf6ec,diquaassurance+wk_ap_can_csr1@gmail.com
fdf7cb57-e895-43a3-ac11-36045b53faf9,diquaassurance+wp_can@gmail.com
dec0df5f-40b9-4efd-be36-571be9ae870b,077c0716+-3d4d38ef@demo.com
7362e989-9077-4783-ad9b-97dd58a51479,3266f914+-3cbe7749@demo.com
6a93cdb6-25af-4846-a458-7c92a021a6ae,2ce6d377+-ee6aa2b0@demo.com
0f769a22-e7a7-48be-b2ce-5c21b72306c3,cb4a6c94+-aaaec839@demo.com
bf8bca22-8e96-47f9-9e29-e1258e19148d,8d36ed67+-f90f1879@demo.com
54b2e66d-0f5c-4488-8264-03ee6886f263,6c6e75f6+-3cd06327@demo.com
ecd49aa4-cdbb-49d6-bb5a-ee10bb3e4b4a,39c0d831+-5b845113@demo.com
a75e08f6-ed1b-4207-8e6b-55aef3e0b535,3595ad89+-fb0f255b@demo.com
00f7646f-f884-4cc6-94cf-09b595188600,6fe80e2d+-46765023@demo.com
73404592-082d-47c6-8be4-ad3905c6edf4,6e90edff+-3070ecf1@demo.com
194a5c91-586f-4355-b409-928f221d245e,cbe8105c+-97f41667@demo.com
4ea26da3-af4c-4b1d-8048-186ad2384f6f,9d23e37f+-5d57c941@demo.com
143a85d4-2eba-4ad1-ba24-906925ac4ad0,ae9dbc22+-afe311b0@demo.com
ae9f0e83-fbd3-4f75-be05-3aa41106d364,650d88a8+-72d11f9a@demo.com
fa4d63e4-174d-4554-bed3-a2a3a9fcebe8,1f083499+-9f655302@demo.com
26cf570b-bb45-4817-96df-19b292c52c15,d33a5ab6+-f88fdfe7@demo.com
f558a660-8b21-4873-9d77-6a2a430d1579,diquaassurance+mp_can_0@gmail.com
4541aa2a-39a2-4537-a401-c16355bb2cdc,2dd093c4+-0e4561fa@demo.com
9c0efce9-fec8-401d-96a7-d8dfd8b91c40,diquaassurance+ap_can_0@gmail.com
23697da2-1184-40e7-a105-954a9231597c,diquaassurance+mp_can@gmail.com
4d433cff-5be1-40fd-8206-90139a880302,diquaassurance+ap_can@gmail.com
0fe88381-6b72-479e-af05-b985ec7e6905,diquaassurance+mp_ren_can@gmail.com
eebb2937-3dbb-47c6-b1e3-e7b278822334,diquaassurance+mp_ren_can1@gmail.com
62645965-a3bc-43a3-866d-66fce6d45071,diquaassurance+mp_ren_can2@gmail.com
c1688e31-f402-48e4-9263-c36b9ac4663c,diquaassurance+ap_ren_can@gmail.com
ddecaf7a-64d3-4d8d-a928-b6716b35ff2d,diquaassurance+ap_ren_can1@gmail.com
08a1a218-fbac-4d45-bd61-12184ee9024d,diquaassurance+ap_ren_can3@gmail.com
d65e927f-741d-4881-804c-b323119f7d64,diquaassurance+ap_ren_can4@gmail.com
9851cd73-d3bb-476e-b0e8-3bf7dec83740,diquaassurance+mp_ren_can3@gmail.com
a0ed68ff-628a-4904-b41a-02df010a3c45,diquaassurance+mp_ren_can4@gmail.com
300d3fe9-9fdd-4762-bb58-97a8ccf24dc4,diquaassurance+mp_ren_can5@gmail.com
4c4e0456-75b3-4271-a346-e5e4a76a3a1a,diquaassurance+mp_ren_can6@gmail.com
304e618c-8be9-49b8-a518-f3fa89d69cab,diquaassurance+mp_ren_can7@gmail.com
009a41a3-1290-42b2-9f34-0cba44e76faa,diquaassurance+ap_flash_can@gmail.com
6c3d51c9-5b1c-4cc7-97b0-19d4292dd0dc,diquaassurance+ap_promo_can1@gmail.com
e3c8e022-f128-47e9-811b-e2a7605d0cb1,diquaassurance+ap_promo_can2@gmail.com
5908961b-ec64-4937-9e0d-d4346b6e5fef,diquaassurance+ap_promo_can3@gmail.com
74c1551c-363c-4547-96b7-a6a64b85e14e,diquaassurance+mp_promo_can@gmail.com
d4179a2e-8692-4937-ae59-3624065a778c,diquaassurance+mp_promo_can1@gmail.com
fe32a0d8-913d-4288-a65a-b81321bf8763,diquaassurance+mp_promo_can2@gmail.com
4cf27c9c-24d2-4c82-8a13-b2415bf82d69,diquaassurance+mp_promo_can3@gmail.com
ce4ed891-0b5f-4ed8-bf3b-8d07d73ee62e,diquaassurance+mp_bd_cancel@gmail.com
cc861dce-24c6-4aca-b058-93aeb6f3aad1,diquaassurance+mp_bd_cancel1@gmail.com
255f579f-8027-4a43-9d29-09208662b913,diquaassurance+ap_bd_cancel1@gmail.com
2e7508f2-0051-4b35-9033-f43e3398d786,diquaassurance+ap_bd_cancel@gmail.com
3823cf42-61bd-49d5-b9d8-7fadcba681ab,0d88a8+-72d11f9a@demo.com
9e5f1c26-99e8-4f21-8fed-e866bbb74e5d,sb02@example.com
260f82e3-0dc8-426b-a9e5-88d4811b5cb6,AP_test@gmail.com
8111befe-7724-4c92-b9a8-df93359b5620,gift433@demo.com
ead46bf5-491c-443c-8e06-af15de129af4,ba19d5eed260b565@demo.com
50a8955e-eea0-48d9-ae60-ee25b7aaa0f9,diquaassurance+AP_Cancelnorefund_redeem@gmail.com
13398194-45c0-4d8e-8829-09656272a0be,be77x6x778@demo.com
0e882cc5-bd43-41d8-8121-e72362f0f03a,loc-inactivategptoken-test-02@demo.com
99c0124f-25c1-4089-a798-c17cdb0905d0,loc-inactivategptoken-test-01@demo.com
900ca79f-78cf-4c5a-8132-bacb8c7f1da4,loc-inactivategptoken-test-04@demo.com
8e369bd8-fc06-47c0-aad6-658ead9dab0c,loc-inactivategptoken-test-05@demo.com
